id,category_id,is_deleted,created_at,updated_at,deleted_at
jlzeu27yqjv2vfsstq2h6jlg,aw5mat1umas69zo65jxgqjvm,0,2019-06-20 17:39:03,2019-06-20 17:39:03,
xi2z7h8184zn18okcxzyhdom,nfvpfsskoq6j24h2yni5ycec,0,2019-06-20 18:15:41,2019-06-20 18:15:41,
84tp6d6th4c9ze7m5ktbdo0v,3s1rh4dgricnul21gc982fab,0,2019-06-20 18:29:34,2019-06-20 18:29:34,
aeizmh6wku3pvgh0y0648oiy,v0ztv9x3af97gbeaqk5alcnu,0,2019-06-21 01:29:49,2019-06-21 01:29:49,
7pdx0gy9pmhtmtykzrcc5mar,aw5mat1umas69zo65jxgqjvm,0,2019-06-21 02:53:27,2019-06-21 02:53:27,
22951ehphsf1nrpcythlabh6,v0ztv9x3af97gbeaqk5alcnu,0,2019-06-21 11:04:30,2019-06-21 11:04:30,
3ejipcm3wrif9mxrqymikj02,v0ztv9x3af97gbeaqk5alcnu,0,2019-06-21 11:08:20,2019-06-21 11:08:20,
vm7dz2mj409tga60422env64,v0ztv9x3af97gbeaqk5alcnu,0,2019-06-21 11:28:46,2019-06-21 11:28:46,
5l82ojl83fg598sehnw06c8e,sk130d039nnhpji7zcyodv79,0,2019-06-21 11:33:26,2019-06-21 11:33:26,
5n0vi6ax6dffmycbrqcjvld2,9m11z3tcqq2pdkpakslcz02u,0,2019-06-21 15:48:03,2019-06-21 15:48:03,
m7bb6i139g72hinpbz9w04ix,go50h7s5mz70dn8fbeb39nif,0,2019-06-21 17:11:25,2019-06-21 17:11:25,
v09uo9reyfir0atm06hmbdez,sk130d039nnhpji7zcyodv79,0,2019-06-21 17:14:19,2019-06-21 17:14:19,
gj7i2ssgj0ho81d2zat6yj2f,3s1rh4dgricnul21gc982fab,0,2019-06-22 02:46:26,2019-06-22 02:46:26,
ez7uahsc1a95dltrvph769x9,sk130d039nnhpji7zcyodv79,0,2019-06-22 06:13:55,2019-06-22 06:13:55,
ky0j5e4ah5zfr565vsvjffj5,sk130d039nnhpji7zcyodv79,0,2019-06-22 18:54:07,2019-06-22 18:54:07,
xyps315ytnj5dw618hq58a7l,nfvpfsskoq6j24h2yni5ycec,0,2019-06-23 12:45:08,2019-06-23 12:45:08,
c0zn79a3crzfccxr2roczsig,7qlthep14ka7isaeo25g31l2,0,2019-06-23 19:24:11,2019-06-23 19:24:11,
evy4omfdbwz5wtd1hbmw6baw,7qlthep14ka7isaeo25g31l2,0,2019-06-24 13:59:43,2019-06-24 13:59:43,
ojsbpo2t72pbjhpfsr1qxmtl,nfvpfsskoq6j24h2yni5ycec,0,2019-06-25 19:32:47,2019-06-25 19:32:47,
qc3ctx3vmawrqkrgn9o42te2,sk130d039nnhpji7zcyodv79,0,2019-06-25 21:13:16,2019-06-25 21:13:16,
df7bwj6hn4q6zq2svcr7y7xp,nfvpfsskoq6j24h2yni5ycec,0,2019-06-25 21:42:24,2019-06-25 21:42:24,
8pri3305u5fb1xamxlwb9xxl,gbb30n80777smjgr7k7gk9pg,0,2019-06-25 23:08:50,2019-06-25 23:08:50,
kl3zw9m5jz5ek6re7c15pqye,gbb30n80777smjgr7k7gk9pg,0,2019-06-26 02:16:15,2019-06-26 02:16:15,
du88zq9phsiol9om2wd1daxx,3s1rh4dgricnul21gc982fab,0,2019-06-26 05:55:14,2019-06-26 05:55:14,
2inyqtvp9ntvkpopx8xv5zm6,aw5mat1umas69zo65jxgqjvm,0,2019-06-26 08:23:30,2019-06-26 08:23:30,
jjh3wbxi77vrile3ennphqxs,gbb30n80777smjgr7k7gk9pg,0,2019-06-26 09:22:29,2019-06-26 09:22:29,
fp8vch2hmf6e8qf66507ercq,v0ztv9x3af97gbeaqk5alcnu,0,2019-06-26 11:42:04,2019-06-26 11:42:04,
w95doh9pth5ye8xfvfoybhpu,nfvpfsskoq6j24h2yni5ycec,0,2019-06-26 21:41:47,2019-06-26 21:41:47,
nyl452mgjltknkds3a5n9yhl,3s1rh4dgricnul21gc982fab,0,2019-06-27 00:57:31,2019-06-27 00:57:31,
tpd9eylnnb1pxcz29pkckj7z,nfvpfsskoq6j24h2yni5ycec,0,2019-06-27 06:00:32,2019-06-27 06:00:32,
l9ejnbssi9syvarmfrbo9o7w,v0ztv9x3af97gbeaqk5alcnu,0,2019-06-27 11:20:52,2019-06-27 11:20:52,
eldbxlxw26buei3be0fubfa2,go50h7s5mz70dn8fbeb39nif,0,2019-06-27 12:39:21,2019-06-27 12:39:21,
bo3gh6vzwy3yhq30uyig0d3u,v0ztv9x3af97gbeaqk5alcnu,0,2019-06-27 16:07:45,2019-06-27 16:07:45,
r5ugf7mdyp7s2my0drjt24n5,nfvpfsskoq6j24h2yni5ycec,0,2019-06-27 19:09:31,2019-06-27 19:09:31,
etmdddwcd1xbr85ke7afdqpw,v0ztv9x3af97gbeaqk5alcnu,0,2019-06-27 21:42:58,2019-06-27 21:42:58,
9am53th4clf3mfbf2o8vf6dy,7qlthep14ka7isaeo25g31l2,0,2019-06-27 21:58:58,2019-06-27 21:58:58,
94rgrz1teb9gqql1agm5eaa8,aw5mat1umas69zo65jxgqjvm,0,2019-06-28 10:31:27,2019-06-28 10:31:27,
zgj07yne3s0qacnhl3b7jmwp,3s1rh4dgricnul21gc982fab,0,2019-06-28 11:58:16,2019-06-28 11:58:16,
4sri2pwv0ataf5mt9x7zai23,aw5mat1umas69zo65jxgqjvm,0,2019-06-28 13:18:29,2019-06-28 13:18:29,
utdgx3x37vi9tshad3i0f8ip,go50h7s5mz70dn8fbeb39nif,0,2019-06-28 14:43:35,2019-06-28 14:43:35,
gsrc3yhng6v5ifco6efzqpbu,v0ztv9x3af97gbeaqk5alcnu,0,2019-06-29 00:03:46,2019-06-29 00:03:46,
kuf4z56ejwtzxsb6mxcxvv0n,v0ztv9x3af97gbeaqk5alcnu,0,2019-06-29 02:52:25,2019-06-29 02:52:25,
mlwizfdihpl7fv5v3xq4lcdr,v0ztv9x3af97gbeaqk5alcnu,0,2019-06-29 08:23:02,2019-06-29 08:23:02,
wgyh84xmf3ea19bcc5zwgtwe,go50h7s5mz70dn8fbeb39nif,0,2019-06-29 08:38:12,2019-06-29 08:38:12,
ue71qrr5tnvx9msh3ndxhtxq,aw5mat1umas69zo65jxgqjvm,0,2019-06-29 10:19:14,2019-06-29 10:19:14,
mh1yi0ci4citatvuyqj38ghj,aw5mat1umas69zo65jxgqjvm,0,2019-06-29 15:22:09,2019-06-29 15:22:09,
8y4fkszo2d76eczvtcf6n2mi,sk130d039nnhpji7zcyodv79,0,2019-06-29 15:39:46,2019-06-29 15:39:46,
1gtc9dvf4125p090f82v8s9o,7qlthep14ka7isaeo25g31l2,0,2019-06-29 17:30:02,2019-06-29 17:30:02,
a2t36ini75dqrlvbxnkbn28o,sk130d039nnhpji7zcyodv79,0,2019-06-30 09:53:10,2019-06-30 09:53:10,
0a9diar5y2zex9bspjq1kici,u3c52mjdeyk8jojul909p8xi,0,2019-06-30 21:39:58,2019-06-30 21:39:58,
223yww0bpjp8tbhbe1msufi8,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-01 12:03:14,2019-07-01 12:03:14,
d71yngk7xur24g8nnoh7vsi6,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-01 13:55:16,2019-07-01 13:55:16,
8n1q5oe2ydoiafuxkkeadbhr,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-01 15:18:30,2019-07-01 15:18:30,
zxmwkk3h0ofbqvor886777ih,gbb30n80777smjgr7k7gk9pg,0,2019-07-01 16:01:47,2019-07-01 16:01:47,
u48wtuzcdadr8ah8dmts5hdj,3s1rh4dgricnul21gc982fab,0,2019-07-01 17:31:55,2019-07-01 17:31:55,
yntxlnyx574sy5vompnnlr1u,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-02 03:50:16,2019-07-02 03:50:16,
10bw7awmjfeotrccvua9aj97,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-02 06:44:34,2019-07-02 06:44:34,
koaoaloaaw7lzij0ig0c1pbb,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-02 11:57:42,2019-07-02 11:57:42,
jvo4zz4xfoqcdrvkmympy1af,gbb30n80777smjgr7k7gk9pg,0,2019-07-02 18:19:12,2019-07-02 18:19:12,
888frdlhpwbwmvfqpnfvmwn7,gbb30n80777smjgr7k7gk9pg,0,2019-07-02 19:20:25,2019-07-02 19:20:25,
wre8xtah39wxuis2otn2mb3o,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-03 01:44:53,2019-07-03 01:44:53,
ami9q7bauzuklawhgfz6e93c,3s1rh4dgricnul21gc982fab,0,2019-07-03 14:22:14,2019-07-03 14:22:14,
k4lr211xrjzhnwqsjmbzqclf,sk130d039nnhpji7zcyodv79,0,2019-07-03 15:39:03,2019-07-03 15:39:03,
h3ws3ko0gnn6toh4nb8rq16k,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-04 05:24:15,2019-07-04 05:24:15,
lc5q3stb9ctwrbfitlstiy17,3s1rh4dgricnul21gc982fab,0,2019-07-04 06:26:35,2019-07-04 06:26:35,
jkjnz2vb886ggredbsg63snb,go50h7s5mz70dn8fbeb39nif,0,2019-07-04 07:40:22,2019-07-04 07:40:22,
c7jpbxo16i2xsl9mm417j8k2,gbb30n80777smjgr7k7gk9pg,0,2019-07-04 08:14:06,2019-07-04 08:14:06,
vvu1f7uixi6s2vmwx4h4pjrf,aw5mat1umas69zo65jxgqjvm,0,2019-07-04 11:47:30,2019-07-04 11:47:30,
2i8ghroor6bnqk4ggcwgrjl3,sk130d039nnhpji7zcyodv79,0,2019-07-04 12:17:45,2019-07-04 12:17:45,
78b9r6vw5qyrte4je84kjgbq,3s1rh4dgricnul21gc982fab,0,2019-07-04 16:06:14,2019-07-04 16:06:14,
5b1ods6bqbq1on9cmm40vl2b,gbb30n80777smjgr7k7gk9pg,0,2019-07-04 18:30:17,2019-07-04 18:30:17,
rsqi4jnqaua9wp7rgstx5ps0,gbb30n80777smjgr7k7gk9pg,0,2019-07-04 18:37:58,2019-07-04 18:37:58,
3fry94xs0y8fnahx4081sbkn,aw5mat1umas69zo65jxgqjvm,0,2019-07-05 12:30:17,2019-07-05 12:30:17,
u1cqfe7vs4fy0w9r3k7rqshy,3s1rh4dgricnul21gc982fab,0,2019-07-05 23:40:19,2019-07-05 23:40:19,
s33sujp2ti0e8ee6fzep5v4h,3s1rh4dgricnul21gc982fab,0,2019-07-06 00:24:55,2019-07-06 00:24:55,
tvjrerf9ce64tz86zmwjrub5,3s1rh4dgricnul21gc982fab,0,2019-07-06 09:14:08,2019-07-06 09:14:08,
rprqb3udlxfetw69ppdyi6v7,gbb30n80777smjgr7k7gk9pg,0,2019-07-07 08:58:29,2019-07-07 08:58:29,
re26a0r17oh29s1rzfujarqd,go50h7s5mz70dn8fbeb39nif,0,2019-07-07 12:45:45,2019-07-07 12:45:45,
k1027mvbkdzix8b1esdqao29,3s1rh4dgricnul21gc982fab,0,2019-07-07 15:02:08,2019-07-07 15:02:08,
v6p1z9p0mgmesegrjs2kqe8k,nfvpfsskoq6j24h2yni5ycec,0,2019-07-08 09:05:40,2019-07-08 09:05:40,
cp2zq2m0yjxm977nmtcbrcr2,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-08 09:08:52,2019-07-08 09:08:52,
bvlmwoaez8hmmy80k1olnlbl,aw5mat1umas69zo65jxgqjvm,0,2019-07-08 10:43:01,2019-07-08 10:43:01,
4pfebglr7mt21im9n8q6f4r3,3s1rh4dgricnul21gc982fab,0,2019-07-08 14:46:16,2019-07-08 14:46:16,
x4rvjspfoljtet2j68bk3fcr,db6iqlhz68078snuryyj0tky,0,2019-07-08 15:44:21,2019-07-08 15:44:21,
iuf19gsls8tpk6ugk7c17wrn,go50h7s5mz70dn8fbeb39nif,0,2019-07-09 04:47:08,2019-07-09 04:47:08,
8rtmbienq5rqnwxbpx1w887x,f323d60yuc20u1hwixzfjpj1,0,2019-07-09 10:22:48,2019-07-09 10:22:48,
nkfm7rdxq5b3m58l8e2o9goc,sk130d039nnhpji7zcyodv79,0,2019-07-09 11:48:44,2019-07-09 11:48:44,
1cpf987ml41cdqxnqptpqh8m,3s1rh4dgricnul21gc982fab,0,2019-07-09 13:56:06,2019-07-09 13:56:06,
72ialgsxwzepfhb6b7y8aa8y,go50h7s5mz70dn8fbeb39nif,0,2019-07-09 15:29:44,2019-07-09 15:29:44,
gbe4in5jf3h114lphydg0n13,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-09 16:54:03,2019-07-09 16:54:03,
cvpygkjxfq528d0va2ivrcrj,3s1rh4dgricnul21gc982fab,0,2019-07-10 01:07:01,2019-07-10 01:07:01,
0pvmw86ql9z34odcgqhb2g0l,7qlthep14ka7isaeo25g31l2,0,2019-07-10 03:56:08,2019-07-10 03:56:08,
d87x47svcrbjd0v086nokyjc,go50h7s5mz70dn8fbeb39nif,0,2019-07-10 10:51:11,2019-07-10 10:51:11,
54jnk7ui20jgfzb1j4n5wbk9,3s1rh4dgricnul21gc982fab,0,2019-07-10 16:36:55,2019-07-10 16:36:55,
jh12nddr6wjhv7exzcta9kdc,nfvpfsskoq6j24h2yni5ycec,0,2019-07-10 19:52:43,2019-07-10 19:52:43,
9krrnf8swgrbbrq6ugn216hx,gbb30n80777smjgr7k7gk9pg,0,2019-07-10 19:56:35,2019-07-10 19:56:35,
bganxux7ax7nbawb1x61pbr0,go50h7s5mz70dn8fbeb39nif,0,2019-07-11 09:22:19,2019-07-11 09:22:19,
0rzmhyxntrzbpjxunx4u4nhm,nfvpfsskoq6j24h2yni5ycec,0,2019-07-11 11:57:17,2019-07-11 11:57:17,
em47zndaaa6abxzmzm46ygpb,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-11 12:38:08,2019-07-11 12:38:08,
filgb2ayq65hpl2yw7eazcyu,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-11 14:25:12,2019-07-11 14:25:12,
9c1vdfj2yh7u9025hsxsguat,gbb30n80777smjgr7k7gk9pg,0,2019-07-11 15:56:00,2019-07-11 15:56:00,
l3ao7ffqdcfn3j0oi8p1lyub,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-11 16:36:36,2019-07-11 16:36:36,
fjckgwi22gpvbn6yw0on9ur2,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-11 17:37:29,2019-07-11 17:37:29,
muuzf2pszw1vxrbcfaolesn2,3s1rh4dgricnul21gc982fab,0,2019-07-11 18:38:37,2019-07-11 18:38:37,
dp55d0tjh66erlc31yzdmpga,3s1rh4dgricnul21gc982fab,0,2019-07-12 07:33:42,2019-07-12 07:33:42,
ju7zdm7br7amuucqk7xbz2ss,3s1rh4dgricnul21gc982fab,0,2019-07-12 08:18:25,2019-07-12 08:18:25,
3nr7kczik69iqfoi0n6iwbuj,gbb30n80777smjgr7k7gk9pg,0,2019-07-12 15:01:36,2019-07-12 15:01:36,
ld59ts1a7ftihxz659bbzd9l,gbb30n80777smjgr7k7gk9pg,0,2019-07-12 15:44:13,2019-07-12 15:44:13,
1bdbtoxlslzc7ph2ibo4p6c8,nfvpfsskoq6j24h2yni5ycec,0,2019-07-12 19:08:32,2019-07-12 19:08:32,
mad2s57s01ffmq3a75c6ghu6,3s1rh4dgricnul21gc982fab,0,2019-07-12 19:19:28,2019-07-12 19:19:28,
4rdx9wshm9y6vglgwxk6wfc1,aw5mat1umas69zo65jxgqjvm,0,2019-07-13 04:20:33,2019-07-13 04:20:33,
l61yyyxpd6tsx2lcl39hnagf,gbb30n80777smjgr7k7gk9pg,0,2019-07-13 17:12:16,2019-07-13 17:12:16,
958m8s3sczvhtuzxhzfnbu0n,nfvpfsskoq6j24h2yni5ycec,0,2019-07-14 13:05:28,2019-07-14 13:05:28,
2eymfyrldvkf4duds6pgimup,gbb30n80777smjgr7k7gk9pg,0,2019-07-14 16:17:30,2019-07-14 16:17:30,
ycq0szcvnr0f4mdagwrvfjch,go50h7s5mz70dn8fbeb39nif,0,2019-07-14 18:25:05,2019-07-14 18:25:05,
6ikyqi4bc3cl6mfkuqguesug,3s1rh4dgricnul21gc982fab,0,2019-07-14 23:40:31,2019-07-14 23:40:31,
vcn9kalii4l3nj30ez99j49h,7qlthep14ka7isaeo25g31l2,0,2019-07-15 08:31:43,2019-07-15 08:31:43,
m9blpq9zo869pfa7q1ozkp2i,aw5mat1umas69zo65jxgqjvm,0,2019-07-15 13:04:14,2019-07-15 13:04:14,
04s5rdtgji4jhrlmuvdxp57b,aw5mat1umas69zo65jxgqjvm,0,2019-07-15 13:17:40,2019-07-15 13:17:40,
7zozjhg97yk3aywxkam8b004,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-15 15:36:06,2019-07-15 15:36:06,
djaz4fuvt6um7nzhx0gb6jqp,sk130d039nnhpji7zcyodv79,0,2019-07-15 15:37:01,2019-07-15 15:37:01,
6xpo194qq81uhnlm2a4c8k5w,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-15 16:46:15,2019-07-15 16:46:15,
vh8rkynj376z4kri2chtimur,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-15 20:00:46,2019-07-15 20:00:46,
zb2nog7dporut2jjmhbmxyq2,7qlthep14ka7isaeo25g31l2,0,2019-07-16 01:16:52,2019-07-16 01:16:52,
7yme6ltucfq0k09kjmau1gnb,gbb30n80777smjgr7k7gk9pg,0,2019-07-16 03:54:40,2019-07-16 03:54:40,
ajlgjxrk75ix44p103qotyi5,3s1rh4dgricnul21gc982fab,0,2019-07-16 04:18:36,2019-07-16 04:18:36,
p0hx0ij11q1k2w85ujngwxxw,gbb30n80777smjgr7k7gk9pg,0,2019-07-16 04:44:39,2019-07-16 04:44:39,
v3lzuhmwzhzvm47ocfwdmbwg,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-16 08:42:44,2019-07-16 08:42:44,
rz6yljdeb2t1qdqah3dh6xj0,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-16 16:17:01,2019-07-16 16:17:01,
xwwom409pk21gforhn3k12g7,gbb30n80777smjgr7k7gk9pg,0,2019-07-16 17:12:12,2019-07-16 17:12:12,
1u2ifs7r88r0niwcp2n7woei,gbb30n80777smjgr7k7gk9pg,0,2019-07-16 18:18:29,2019-07-16 18:18:29,
myj4sxuj3z2nyqq0dt2okf6a,gbb30n80777smjgr7k7gk9pg,0,2019-07-16 21:27:20,2019-07-16 21:27:20,
rhv5yohy8njnyh3hpzqygl82,sk130d039nnhpji7zcyodv79,0,2019-07-16 22:08:15,2019-07-16 22:08:15,
nh1eowpjz98u4vlva148mn11,nfvpfsskoq6j24h2yni5ycec,0,2019-07-17 05:29:43,2019-07-17 05:29:43,
nt3y8th3rrxrahgywxnqqv78,nfvpfsskoq6j24h2yni5ycec,0,2019-07-17 07:34:15,2019-07-17 07:34:15,
2xvod9ftgvak3ashyeqa3xc2,aw5mat1umas69zo65jxgqjvm,0,2019-07-17 10:13:51,2019-07-17 10:13:51,
wa83u6adgxsgnmg4hocdfgtc,gbb30n80777smjgr7k7gk9pg,0,2019-07-17 17:33:52,2019-07-17 17:33:52,
z0qphod31sdnhctngfm70twv,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-18 01:53:22,2019-07-18 01:53:22,
vgui0edjfo3l982amft65lty,gbb30n80777smjgr7k7gk9pg,0,2019-07-18 11:04:47,2019-07-18 11:04:47,
u9827mhgt7pk8yxkay92mtkm,sk130d039nnhpji7zcyodv79,0,2019-07-18 14:00:14,2019-07-18 14:00:14,
vzii7qzbx04toupgvyv1r4y5,u3c52mjdeyk8jojul909p8xi,0,2019-07-18 17:36:13,2019-07-18 17:36:13,
ga8ln4pk3hj503rwk817hdyy,gbb30n80777smjgr7k7gk9pg,0,2019-07-18 22:22:07,2019-07-18 22:22:07,
5jlkjf6tm681qdn43myqz9ek,sk130d039nnhpji7zcyodv79,0,2019-07-18 23:51:51,2019-07-18 23:51:51,
967jjr3z4b7hnckrb8ph74m0,nfvpfsskoq6j24h2yni5ycec,0,2019-07-19 16:04:44,2019-07-19 16:04:44,
zzb84axd0jf8xabtajp4c2m7,nfvpfsskoq6j24h2yni5ycec,0,2019-07-19 19:36:03,2019-07-19 19:36:03,
uwu4et2whlf2q106drve7c8w,gbb30n80777smjgr7k7gk9pg,0,2019-07-20 02:54:03,2019-07-20 02:54:03,
uups5tc5y7oesy5jjrsxxgy4,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-20 05:59:16,2019-07-20 05:59:16,
9w7lpbhihjzzzrhq98vo88v4,gbb30n80777smjgr7k7gk9pg,0,2019-07-21 05:24:03,2019-07-21 05:24:03,
xvb0t45wvzk6ikjshep94oji,sk130d039nnhpji7zcyodv79,0,2019-07-21 13:45:01,2019-07-21 13:45:01,
vuaqn6bmfbupy7rxnm9hoscp,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-21 15:26:38,2019-07-21 15:26:38,
1qoja9foawuwrdsoglzg708q,u3c52mjdeyk8jojul909p8xi,0,2019-07-21 21:19:53,2019-07-21 21:19:53,
078n3j2i4hqbc8yc4c8291ck,gbb30n80777smjgr7k7gk9pg,0,2019-07-21 21:45:57,2019-07-21 21:45:57,
rcx499vsqr55hqyzn4rpscfq,3s1rh4dgricnul21gc982fab,0,2019-07-22 08:01:42,2019-07-22 08:01:42,
9nijrf441xbjwlxr2ichxbxd,nfvpfsskoq6j24h2yni5ycec,0,2019-07-22 09:39:54,2019-07-22 09:39:54,
ha4uulbzaxba4qkxpa1apoy4,gbb30n80777smjgr7k7gk9pg,0,2019-07-22 10:24:17,2019-07-22 10:24:17,
xu938ufglwtwhvdeugsv2pz3,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-22 13:40:39,2019-07-22 13:40:39,
36ijibl80vzzw9gz6q9f2twm,go50h7s5mz70dn8fbeb39nif,0,2019-07-22 14:18:11,2019-07-22 14:18:11,
pmxv65f9khibwh7qqfd069dy,sk130d039nnhpji7zcyodv79,0,2019-07-22 14:31:56,2019-07-22 14:31:56,
doyduh305t1hqiuugczpexxo,gbb30n80777smjgr7k7gk9pg,0,2019-07-23 07:36:48,2019-07-23 07:36:48,
sterefxwg5kyuryog07511ua,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-23 10:14:00,2019-07-23 10:14:00,
jmhvy0spluu2zfvsaf1pk1uw,gbb30n80777smjgr7k7gk9pg,0,2019-07-23 16:26:55,2019-07-23 16:26:55,
dv2kmfj7y9iivfy53hfwltby,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-23 22:01:17,2019-07-23 22:01:17,
1e3ga25c73dfje09z4erse98,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-24 03:29:53,2019-07-24 03:29:53,
xwxwfuq5hw8hktwzjuf00tjb,3s1rh4dgricnul21gc982fab,0,2019-07-24 06:17:41,2019-07-24 06:17:41,
h1ah5nn3kov5zhn21ysgqoqk,3s1rh4dgricnul21gc982fab,0,2019-07-24 10:00:29,2019-07-24 10:00:29,
bn1mpvmlszog002a245kkx1x,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-24 12:34:22,2019-07-24 12:34:22,
wb102dy8x8ohw650erbo9nxk,aw5mat1umas69zo65jxgqjvm,0,2019-07-24 13:23:47,2019-07-24 13:23:47,
9z4numbagc0d30r3a3yfe58g,aw5mat1umas69zo65jxgqjvm,0,2019-07-24 14:54:56,2019-07-24 14:54:56,
ve5a4jj6hvf8gvcbmdw4ct1t,3s1rh4dgricnul21gc982fab,0,2019-07-24 15:04:36,2019-07-24 15:04:36,
250njg5qs7fuh5xwn83m9792,go50h7s5mz70dn8fbeb39nif,0,2019-07-24 18:02:01,2019-07-24 18:02:01,
07hrcxiwth3y0y62h806ykan,3s1rh4dgricnul21gc982fab,0,2019-07-24 18:02:02,2019-07-24 18:02:02,
lvp5ad66p1evix32t58erl5c,go50h7s5mz70dn8fbeb39nif,0,2019-07-24 20:47:39,2019-07-24 20:47:39,
m7p4w5cjelc7h086vji6gx6k,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-24 21:11:18,2019-07-24 21:11:18,
xml6um2wk5uuyanoaqra1oxv,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-25 08:39:48,2019-07-25 08:39:48,
kfgq7pqcz129q1oo4kbcndm6,db6iqlhz68078snuryyj0tky,0,2019-07-25 11:29:08,2019-07-25 11:29:08,
td2wtaabd9ldgz8n99mq44aj,go50h7s5mz70dn8fbeb39nif,0,2019-07-25 13:51:38,2019-07-25 13:51:38,
0l75ufews4zipag04yb3lw98,sk130d039nnhpji7zcyodv79,0,2019-07-25 15:31:51,2019-07-25 15:31:51,
i0tbbxf7qrqpormv0tdtdyst,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-25 17:01:06,2019-07-25 17:01:06,
yjplbah4hwh1ghw2p3uwnbuz,gbb30n80777smjgr7k7gk9pg,0,2019-07-25 17:17:26,2019-07-25 17:17:26,
1bxnzt39fcq618edigm1sdds,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-26 04:54:12,2019-07-26 04:54:12,
otg1qt9pc9czh6ig62dhb7cp,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-26 05:44:22,2019-07-26 05:44:22,
4fymvofsq2pgk40puxcpplgw,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-26 12:30:23,2019-07-26 12:30:23,
b7ff1x4x6opduldvehc2keu3,nfvpfsskoq6j24h2yni5ycec,0,2019-07-26 12:59:19,2019-07-26 12:59:19,
qdy3z8rsxmm2xp2tsveg54fc,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-26 13:03:03,2019-07-26 13:03:03,
v9bp2esclwz3llzy4y8p5m2h,go50h7s5mz70dn8fbeb39nif,0,2019-07-26 14:12:02,2019-07-26 14:12:02,
da1x8um9kj6dtk1fegne45b8,gbb30n80777smjgr7k7gk9pg,0,2019-07-26 20:17:29,2019-07-26 20:17:29,
fm20jucphc75egypnw24pb5w,gbb30n80777smjgr7k7gk9pg,0,2019-07-27 06:26:25,2019-07-27 06:26:25,
7t9ggpvfvmj7ykmdym63zvtb,3s1rh4dgricnul21gc982fab,0,2019-07-28 00:06:35,2019-07-28 00:06:35,
lvqophovgcuv1qvnijrheq6u,sk130d039nnhpji7zcyodv79,0,2019-07-28 21:07:29,2019-07-28 21:07:29,
du2ml8cqadj45b5oypcd6f8z,gbb30n80777smjgr7k7gk9pg,0,2019-07-28 23:59:24,2019-07-28 23:59:24,
yyfe4pplavwancpnk85p4p5o,3s1rh4dgricnul21gc982fab,0,2019-07-29 05:46:10,2019-07-29 05:46:10,
l1t3bpetv48tz1foa34oqi58,3s1rh4dgricnul21gc982fab,0,2019-07-29 08:35:00,2019-07-29 08:35:00,
m2avq0yrzhqunnc5s7ygb7sb,jw8qra1xook16b3trf4lprtm,0,2019-07-29 15:45:08,2019-07-29 15:45:08,
uiyhxhv9a7wg7mbhse3pj0zn,3s1rh4dgricnul21gc982fab,0,2019-07-29 17:36:58,2019-07-29 17:36:58,
3kjwy3bzs2iriert6pxn8tgw,nfvpfsskoq6j24h2yni5ycec,0,2019-07-29 21:20:29,2019-07-29 21:20:29,
oz8mgwhjc811p0rd3yup15a6,gbb30n80777smjgr7k7gk9pg,0,2019-07-30 06:42:00,2019-07-30 06:42:00,
lekljhglovmaykmzzhc3ckdm,v0ztv9x3af97gbeaqk5alcnu,0,2019-07-30 10:11:19,2019-07-30 10:11:19,
yyyiozwtcy6v4xp4zz3s14jg,sk130d039nnhpji7zcyodv79,0,2019-07-30 11:06:34,2019-07-30 11:06:34,
7rom6pwjnr96y9tirvsx68xi,go50h7s5mz70dn8fbeb39nif,0,2019-07-30 14:55:18,2019-07-30 14:55:18,
